ClientID,ReportName,ReportFileName,ReportTypeCode,ReportType,PeriodStart,PeriodEnd,DueDate,SubmittedDate,TotalRows,ReportID,ReportVersionID,Status,IncidentalLobbying,ReportStatus,IsAfterDueDate,CreatedBy,CreatedDate,CreatedIPAddress,LobbyistClientID,LobbyistClientVersionID,LastModifiedBy,LastModifiedDate,LastModifiedIPAddress,Message,IsSuccess,Action,IsDirty,PersonID,PersonVersionID,MemberID
0,2021 October Lobbyist Expenditure Report (May - October) (Lobbyist Employer / Non-Compensated Lobbyist),c40bac4c-55c4-4011-a7de-9d1072acbd55.pdf,LAR,Lobbyist Expenditure Report,05/04/2021,10/04/2021,10/04/2021,09/17/2021,2,11997,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,u_mUQVRzyig01EzQMf4DVBvdURB3rTqQaRSLqBCgbuY1
0,2021 October Lobbyist Expenditure Report (May - October) (Lobbyist Employer / Non-Compensated Lobbyist),c40bac4c-55c4-4011-a7de-9d1072acbd55.pdf,LAR,Lobbyist Expenditure Report,05/04/2021,10/04/2021,10/04/2021,09/17/2021,2,11997,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,u_mUQVRzyig01EzQMf4DVBvdURB3rTqQaRSLqBCgbuY1
0,2021 October Lobbyist Expenditure Report (May - October) (Lobbyist Employer / Non-Compensated Lobbyist),c40bac4c-55c4-4011-a7de-9d1072acbd55.pdf,LAR,Lobbyist Expenditure Report,05/04/2021,10/04/2021,10/04/2021,09/17/2021,2,11997,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,u_mUQVRzyig01EzQMf4DVBvdURB3rTqQaRSLqBCgbuY1
0,2021 October Lobbyist Expenditure Report (May - October) (Lobbyist Employer / Non-Compensated Lobbyist),c40bac4c-55c4-4011-a7de-9d1072acbd55.pdf,LAR,Lobbyist Expenditure Report,05/04/2021,10/04/2021,10/04/2021,09/17/2021,2,11997,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,u_mUQVRzyig01EzQMf4DVBvdURB3rTqQaRSLqBCgbuY1
0,2021 October Lobbyist Expenditure Report (May - October) (Lobbyist Employer / Non-Compensated Lobbyist),c40bac4c-55c4-4011-a7de-9d1072acbd55.pdf,LAR,Lobbyist Expenditure Report,05/04/2021,10/04/2021,10/04/2021,09/17/2021,2,11997,1,Y,False,Accepted,0,,,,,,,,,,0,,0,,,u_mUQVRzyig01EzQMf4DVBvdURB3rTqQaRSLqBCgbuY1
0,First Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),b5428e5d-a1c7-40db-b067-b05c67157bfc.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2024,05/06/2024,05/08/2024,05/08/2024,2,42181,2,N,False,Accepted,1,,,,,,,,,,0,,0,,,POnV8Og72OZ2qdKv_tXGFRvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,Third Lobbyist Expenditure Report (October - December) (Lobbyist Employer / Non-Compensated),4b9be465-1cb8-4d8f-a01c-5eaefb4f5786.pdf,LNA,Statement of No Activity For Lobbyist,10/03/2023,12/31/2023,01/15/2024,01/15/2024,1,30241,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,VfTtspVEs19YtMkc6r9vxBvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
0,2021 May Lobbyist Expenditure Report (January - May) (Lobbyist Employer / Non-Compensated Lobbyist),4dc86d1f-55bd-4840-9d0d-4931f142e90b.pdf,LNA,Statement of No Activity For Lobbyist,01/01/2021,05/03/2021,05/05/2021,01/05/2022,9,14410,1,Y,False,Accepted,1,,,,,,,,,,0,,0,,,QZuoi6xU_YpxrhYpnFGETRvdURB3rTqQaRSLqBCgbuY1
